TIMESTAMP,MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,VEHICLE_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1504697153385,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697157428,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697161436,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697165460,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697169503,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697173546,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697177579,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697181587,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697185638,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697189681,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697193722,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697197763,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697201779,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697205795,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697209835,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697214113,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697218127,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697222168,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697226183,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697230228,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697234271,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697238549,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697243543,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697247587,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697251599,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697255645,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697259653,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697263666,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697267681,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697271685,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697278700,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697282742,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697286750,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697290779,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697294790,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697298804,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697302813,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697307712,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697311757,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697315795,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697319807,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697323852,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697327864,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697331875,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697338051,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697342078,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697346122,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697350151,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697354695,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697360809,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697364840,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697368846,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697372853,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697384446,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697388467,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697392512,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697396556,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697400600,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697404646,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697408656,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697412699,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697416745,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697420758,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697424771,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697428778,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697432788,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697436830,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697440875,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697444912,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697449739,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697453747,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697458550,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697462598,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697466614,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697470623,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697474637,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697479819,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697483861,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697493374,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697497384,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697501391,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697505403,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697509449,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697513493,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697517541,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697521556,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697525602,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697529647,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697533691,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697537705,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697541749,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697545764,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697549812,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697553858,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697560097,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697564143,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697568155,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697572200,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697576240,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697580283,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697584303,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697588348,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697592394,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697596403,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697600410,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697604458,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697611055,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697617679,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697621722,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697625731,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697629776,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697633787,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697638035,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697642045,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697646051,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697650096,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697654102,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697658146,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697662183,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697666193,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697670210,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697674253,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697678295,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697682310,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697686355,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697690399,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697694442,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697698453,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697703854,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697707900,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697711914,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697715925,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697719939,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697723954,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697727968,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697732012,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697736051,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697740058,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697744101,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697748146,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697755890,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697759929,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697763974,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697768019,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697772062,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697776068,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697780084,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697784099,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697788108,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697792156,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697796201,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697800244,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697804254,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697808270,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697812309,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697816351,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697820364,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697824370,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697828414,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697832448,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697836464,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697840502,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697844514,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697850111,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697854156,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697858170,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697862215,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697866259,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697871716,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697875752,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697879799,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697883808,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697887821,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697891829,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697902994,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697907037,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697911082,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697915115,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
1504697919152,fiat,palio,2012,1,n,car8,,,,,,,,,-100%,,,,0,-100%,-100%,,,MIL is OFF0 codes,,,,13,12,2,9,2017
