"DTC_Code,Customer_Complaint,Sensor_Snapshot,Ground_Truth_Cause,Repair_Complexity,Estimated_Hours"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 677 (fluctuating), Fuel Trim: 10%, Misfire Count: 20"",Faulty Ignition Coil or Spark Plugs,Intermediate,0.7"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.2987402383383153"
"P0420,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Advanced,2.9928850735004904"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,3.218808580023558"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,1.3703926030449178"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 680 (fluctuating), Fuel Trim: 17%, Misfire Count: 5"",Faulty Ignition Coil or Spark Plugs,Advanced,2.3846084616259366"
"P0420,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Intermediate,2.200877622977589"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 792 (fluctuating), Fuel Trim: 17%, Misfire Count: 32"",Faulty Ignition Coil or Spark Plugs,Beginner,2.321479824152059"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 600 (fluctuating), Fuel Trim: 15%, Misfire Count: 22"",Coolant Temperature Sensor Circuit Low,Advanced,1.502949497939459"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Advanced,1.1666233827772299"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 677 (fluctuating), Fuel Trim: 10%, Misfire Count: 20"",Coolant Temperature Sensor Circuit Low,Beginner,3.2325159545150353"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.5"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 753 (fluctuating), Fuel Trim: 20%, Misfire Count: 30"",Coolant Temperature Sensor Circuit Low,Intermediate,3.2789050280380234"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.31 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,1.3432743212929892"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.73V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,3.9"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,2.702387229397969"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,2.6635509959095827"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 794 (fluctuating), Fuel Trim: 13%, Misfire Count: 43"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.4422791503190968"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Intermediate,1.5582378693118906"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 726 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Vacuum Leak or Dirty MAF Sensor,Advanced,0.5"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.6533843733946902"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.4644086012903617"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,3.642069128689765"
"P0171,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.55 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Intermediate,3.9"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.321152091765588"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.78V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Advanced,2.389909331763117"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.359776362749976"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Beginner,3.8049663726692327"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.71V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,1.3621987974873517"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.3509127822829858"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,3.6938216151852132"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 766 (fluctuating), Fuel Trim: 15%, Misfire Count: 21"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.0761744051737647"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Beginner,0.9831552315155108"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 679 (fluctuating), Fuel Trim: 18%, Misfire Count: 24"",Catalytic Converter Efficiency Below Threshold,Beginner,3.334449645435835"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.357139237620662"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.78V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,1.4908416100783746"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,2.5641174105816247"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 723 (fluctuating), Fuel Trim: 16%, Misfire Count: 20"",Catalytic Converter Efficiency Below Threshold,Beginner,3.42736305967583"
"P0420,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.3 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,3.9"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 677 (fluctuating), Fuel Trim: 10%, Misfire Count: 20"",Catalytic Converter Efficiency Below Threshold,Beginner,1.525981758191431"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.68V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,1.9251409322313962"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.89 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Intermediate,2.288104026550564"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,1.6734785462831068"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Beginner,3.335944524794948"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Intermediate,1.2328824481591063"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.68V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,1.974465859350206"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 836 (fluctuating), Fuel Trim: 12%, Misfire Count: 26"",Faulty Ignition Coil or Spark Plugs,Advanced,3.567275834320368"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,1.3875381830928069"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Advanced,1.6990402895225118"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.27 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.4986537628583632"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.45 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Advanced,1.5918506353120097"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Advanced,1.7923794331921654"
"P0117,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.04 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Beginner,3.347027233232777"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""RPM: 771 (fluctuating), Fuel Trim: 18%, Misfire Count: 32"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.3899376335774978"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.67 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.6769563435696537"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Intermediate,2.7688600738149542"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.1 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.237951435952993"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 691 (fluctuating), Fuel Trim: 10%, Misfire Count: 26"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.2519263478962364"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.73V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.0284341330690863"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""RPM: 771 (fluctuating), Fuel Trim: 18%, Misfire Count: 32"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.10644199626796"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 726 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Vacuum Leak or Dirty MAF Sensor,Beginner,2.846686022909564"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Advanced,0.5"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Beginner,2.959333994124091"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,0.7497782154883892"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.03 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,1.5900554394044797"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.71V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,2.0095648817583314"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 723 (fluctuating), Fuel Trim: 16%, Misfire Count: 20"",Catalytic Converter Efficiency Below Threshold,Beginner,1.2357868526647704"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,3.252897266874905"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.5789796024575367"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 679 (fluctuating), Fuel Trim: 18%, Misfire Count: 24"",Coolant Temperature Sensor Circuit Low,Advanced,2.4175632616082217"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 679 (fluctuating), Fuel Trim: 18%, Misfire Count: 24"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.7154471778683313"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 802 (fluctuating), Fuel Trim: 11%, Misfire Count: 47"",Faulty Ignition Coil or Spark Plugs,Beginner,3.9"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,0.9059638158326881"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 794 (fluctuating), Fuel Trim: 13%, Misfire Count: 43"",Vacuum Leak or Dirty MAF Sensor,Intermediate,0.5"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.3664860959480936"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Advanced,3.9"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.35 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,2.125406424998702"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.67V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.7196212713406753"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.77V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.122836817994467"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.31 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.9"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 669 (fluctuating), Fuel Trim: 13%, Misfire Count: 42"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.07240215000633"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.63317859630695"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,3.9"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""RPM: 753 (fluctuating), Fuel Trim: 20%, Misfire Count: 30"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.9"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""RPM: 600 (fluctuating), Fuel Trim: 15%, Misfire Count: 22"",Catalytic Converter Efficiency Below Threshold,Beginner,1.9138198992902609"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 836 (fluctuating), Fuel Trim: 12%, Misfire Count: 26"",Catalytic Converter Efficiency Below Threshold,Beginner,2.9162737384503434"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.35 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,2.9430875584187697"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.774117500173225"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 836 (fluctuating), Fuel Trim: 12%, Misfire Count: 26"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.0882327342378244"
"P0117,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.03 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.4839397730682866"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.31 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Intermediate,2.0999558270919394"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.6593361849951638"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.78V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Advanced,0.5912137639029833"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 600 (fluctuating), Fuel Trim: 15%, Misfire Count: 22"",Catalytic Converter Efficiency Below Threshold,Advanced,2.343661560458846"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.45 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Beginner,0.5743869254072422"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Intermediate,1.6755983147705802"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.9"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,2.050591942513596"
"P0171,Whistling sound from engine bay; poor fuel economy.,""RPM: 729 (fluctuating), Fuel Trim: 12%, Misfire Count: 50"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.490784948237922"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.9"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,0.5937376730256367"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Advanced,2.707113325999318"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.68V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.4274486646612976"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 846 (fluctuating), Fuel Trim: 13%, Misfire Count: 30"",Catalytic Converter Efficiency Below Threshold,Advanced,0.8995858327211379"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.31 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.843573178256042"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.3483753121179727"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 692 (fluctuating), Fuel Trim: 17%, Misfire Count: 40"",Catalytic Converter Efficiency Below Threshold,Advanced,0.5"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 704 (fluctuating), Fuel Trim: 12%, Misfire Count: 35"",Coolant Temperature Sensor Circuit Low,Beginner,3.0322310632620284"
"P0300,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,2.6412909465337377"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,2.4821380031887776"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,1.6918796943949825"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,0.92845672726967"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Beginner,1.592589358139191"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Advanced,3.9"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 1.95 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.951780814873084"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 802 (fluctuating), Fuel Trim: 11%, Misfire Count: 47"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.5224391523997416"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 669 (fluctuating), Fuel Trim: 13%, Misfire Count: 42"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.1505704892417152"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.4246558306687338"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Advanced,2.220203827547511"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.45 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.616784820887039"
"P0171,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Advanced,1.409723729301049"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 729 (fluctuating), Fuel Trim: 12%, Misfire Count: 50"",Coolant Temperature Sensor Circuit Low,Advanced,2.92588791358656"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""RPM: 691 (fluctuating), Fuel Trim: 10%, Misfire Count: 26"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.8200173098448678"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 1.8 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Advanced,3.9"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.3856577542150217"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,0.5134810279698308"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Intermediate,2.8029358245765104"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.68V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.9"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""RPM: 833 (fluctuating), Fuel Trim: 12%, Misfire Count: 17"",Faulty Ignition Coil or Spark Plugs,Advanced,2.178037170317558"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Advanced,1.9159461599631002"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 784 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Coolant Temperature Sensor Circuit Low,Beginner,3.0215090290213866"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 1.73 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Advanced,1.9153651622430565"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.0545807712949005"
