CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
BMW X5,2021.0,1112.7,53.3,77.4,88.5,25.36,-2.0,0.46,27.6,P0300
Kia Seltos,2024.0,2603.4,86.5,21.3,91.8,10.41,0.69,0.61,27.7,P0101
Mahindra Bolero,2019.0,1900.0,38.0,92.0,94.5,54.33,1.05,1.67,30.1,P2463
Tata Altroz,2022.0,1950.7,63.7,45.0,90.3,35.11,16.17,17.63,20.1,P0171
Skoda Kushaq,2022.0,1058.9,39.4,39.6,89.3,19.06,21.17,17.06,18.7,P0171
BMW X5,2023.0,3059.1,106.9,49.3,126.1,55.06,0.97,0.3,23.6,P0117
Ford EcoSport,2024.0,3486.1,114.7,75.6,95.5,60.35,0.8,0.05,18.7,P0300
Ford EcoSport,2022.0,3414.6,118.8,27.2,130.6,61.46,-0.85,0.67,17.6,P0117
MG Hector,2021.0,3210.6,114.5,35.9,90.5,12.84,-1.57,-1.1,15.9,P0101
Hyundai Alcazar,2022.0,3443.8,117.1,32.5,127.5,61.99,0.58,1.33,29.5,P0117
Tata Safari,2017.0,2268.4,75.1,28.9,92.7,9.07,-1.2,-1.31,31.0,P0101
Maruti Suzuki Dzire,2023.0,1900.0,38.0,92.0,95.7,21.14,0.89,-0.73,25.3,P2463
Volkswagen Taigun,2022.0,2774.2,96.2,20.6,117.6,49.94,1.42,-1.69,23.7,P0117
Hyundai Verna,2023.0,1354.2,45.7,44.4,92.7,24.38,23.96,14.7,33.5,P0171
Mahindra Thar,2021.0,1130.5,39.9,40.0,89.5,4.52,0.26,-1.89,19.8,P0101
Skoda Slavia,2019.0,2926.7,103.1,36.4,90.0,52.68,18.22,15.58,34.1,P0171
Hyundai Alcazar,2019.0,2086.5,74.5,45.1,93.4,37.56,21.43,14.99,33.7,P0171
Ford EcoSport,2024.0,2014.9,66.1,43.8,118.0,36.27,-1.65,-0.78,26.7,P0117
Mahindra Marazzo,2017.0,1160.8,36.5,27.9,88.8,20.89,20.01,18.87,19.0,P0171
Maruti Suzuki Ertiga,2019.0,2946.2,104.5,23.5,124.2,53.03,0.22,-0.25,16.4,P0117
Tata Safari,2019.0,2502.4,92.0,47.5,90.9,10.01,0.73,-1.96,28.0,P0101
Mahindra Bolero,2023.0,3403.1,122.4,34.0,95.1,13.61,-1.4,1.99,29.3,P0101
Kia Seltos,2024.0,1900.0,38.0,92.0,91.4,24.59,0.73,1.9,31.2,P2463
Toyota Innova Hycross,2024.0,2296.7,79.4,45.5,94.6,9.19,1.8,-1.76,28.8,P0101
Skoda Kushaq,2018.0,2841.3,102.4,45.9,92.0,11.37,0.77,-0.74,31.9,P0101
MG Astor,2019.0,2783.0,101.6,20.4,92.1,50.09,15.57,14.83,32.0,P0171
Hyundai Verna,2017.0,2495.2,86.7,29.0,121.7,44.91,1.48,0.41,25.2,P0117
MG Hector,2016.0,1900.0,38.0,92.0,95.7,23.25,0.44,-1.4,16.3,P2463
Hyundai i20,2017.0,3452.4,122.5,20.1,89.1,62.14,24.81,12.18,18.2,P0171
Volkswagen Virtus,2019.0,2808.4,101.3,42.9,88.2,11.23,0.93,-1.82,34.1,P0101
MG Hector,2019.0,3105.3,102.5,89.8,94.3,54.77,0.85,-1.69,22.8,P0300
BMW X5,2018.0,1900.0,38.0,92.0,95.5,43.04,1.68,1.37,34.0,P2463
Maruti Suzuki Alto,2019.0,2179.9,75.9,39.7,92.3,8.72,0.46,1.84,31.8,P0101
Tata Nexon,2023.0,1411.8,46.0,42.8,90.8,25.41,18.57,16.91,30.9,P0171
Ford Endeavour,2017.0,2884.8,105.5,21.8,95.5,11.54,0.31,-1.01,33.5,P0101
Toyota Innova Hycross,2024.0,1148.9,35.7,32.8,91.3,4.6,-1.04,0.02,15.0,P0101
Jeep Compass,2023.0,3043.4,110.9,37.1,115.4,54.78,0.79,1.57,21.3,P0117
Maruti Suzuki Baleno,2018.0,2226.7,80.5,41.3,89.6,40.08,19.23,15.21,32.5,P0171
Toyota Fortuner,2019.0,3110.2,104.7,45.1,95.0,12.44,1.23,1.41,28.0,P0101
Maruti Suzuki Ertiga,2017.0,1945.9,67.7,28.6,130.0,35.03,0.39,-1.96,20.0,P0117
Toyota Innova Hycross,2017.0,1685.3,61.6,36.6,132.9,30.33,-0.08,0.12,28.6,P0117
Maruti Suzuki Swift,2021.0,1900.0,38.0,92.0,93.4,61.32,0.65,1.63,22.9,P2463
Mahindra Bolero,2023.0,1890.4,66.8,85.6,93.5,36.52,-0.42,-0.42,15.4,P0300
Ford Endeavour,2021.0,1324.0,47.7,30.0,88.8,23.83,18.33,12.04,33.0,P0171
Jeep Compass,2022.0,2131.7,78.1,21.0,93.9,8.53,-0.94,-1.12,26.2,P0101
Hyundai Creta,2023.0,2499.7,82.6,29.8,95.3,10.0,-1.41,0.1,22.0,P0101
Volkswagen Taigun,2021.0,2922.9,104.2,22.1,127.4,52.61,0.93,-1.76,29.1,P0117
Skoda Kushaq,2017.0,3171.5,111.4,32.7,129.3,57.09,1.7,0.73,32.4,P0117
Ford Endeavour,2022.0,2601.5,91.8,46.4,115.6,46.83,-0.55,0.09,21.2,P0117
Maruti Suzuki Alto,2024.0,2598.1,86.7,45.0,128.3,46.77,0.1,0.64,31.2,P0117
Maruti Suzuki WagonR,2018.0,2328.5,88.4,70.0,90.0,43.38,0.2,0.75,20.2,P0300
Ford Endeavour,2021.0,2497.1,87.5,20.4,119.8,44.95,0.77,-0.24,16.4,P0117
Ford EcoSport,2022.0,939.2,34.4,27.1,93.2,16.91,23.29,13.78,34.1,P0171
Volkswagen Taigun,2024.0,1900.0,38.0,92.0,94.7,59.86,-1.64,0.03,20.5,P2463
MG Astor,2021.0,1900.0,38.0,92.0,89.5,17.62,-0.55,0.45,24.1,P2463
Maruti Suzuki Ertiga,2018.0,1900.0,38.0,92.0,95.6,16.22,0.43,0.34,24.1,P2463
Volkswagen Virtus,2019.0,689.3,37.0,80.0,95.0,16.69,-1.62,-0.29,24.8,P0300
MG Astor,2018.0,2793.0,84.5,75.8,92.8,45.39,-0.24,0.38,32.6,P0300
Maruti Suzuki Baleno,2022.0,2649.8,87.9,41.7,92.5,10.6,-0.45,0.68,25.8,P0101
Maruti Suzuki Swift,2019.0,1900.0,38.0,92.0,90.2,40.07,0.6,0.07,16.0,P2463
Kia Sonet,2019.0,1968.7,73.1,28.8,91.3,35.44,16.98,13.99,17.0,P0171
Maruti Suzuki Vitara Brezza,2022.0,1549.3,56.7,46.1,119.5,27.89,0.05,-0.47,30.2,P0117
Maruti Suzuki Baleno,2021.0,3029.9,108.3,39.2,92.2,54.54,24.08,13.15,19.4,P0171
Mahindra XUV300,2020.0,1900.0,38.0,92.0,94.6,39.88,1.92,-0.26,30.0,P2463
Hyundai Creta,2017.0,1900.0,38.0,92.0,92.9,28.56,-1.01,1.86,22.8,P2463
Kia Seltos,2020.0,1287.7,46.6,43.9,125.8,23.18,-1.28,-1.26,19.9,P0117
Maruti Suzuki Swift,2019.0,1646.2,58.7,40.5,128.0,29.63,-0.82,-0.83,24.7,P0117
Tata Harrier,2019.0,2124.0,69.9,36.2,89.4,38.23,17.32,14.32,32.6,P0171
Mahindra Thar,2021.0,2647.7,91.7,29.9,131.1,47.66,1.86,0.3,25.2,P0117
Ford Endeavour,2018.0,3462.1,124.0,24.7,94.8,13.85,-1.05,0.02,18.6,P0101
Tata Nexon,2017.0,2043.3,74.4,72.7,89.9,37.04,-1.6,-0.08,23.3,P0300
Kia Seltos,2016.0,833.5,34.8,79.8,88.5,19.12,1.45,0.91,29.4,P0300
Tata Sierra,2021.0,1900.0,38.0,92.0,91.8,35.28,-1.76,-1.3,22.7,P2463
Tata Nexon,2017.0,1778.5,65.3,38.0,131.2,32.01,0.94,1.99,26.8,P0117
Toyota Urban Cruiser,2024.0,2809.0,96.8,73.6,91.6,49.72,0.9,-1.58,17.5,P0300
Kia Seltos,2019.0,1710.3,60.6,25.6,89.3,6.84,0.44,0.36,29.8,P0101
Renault Kiger,2023.0,1175.3,42.7,48.1,119.6,21.16,-2.0,1.51,17.2,P0117
Mahindra XUV700,2021.0,2787.5,97.0,20.9,95.1,50.18,17.97,14.93,29.3,P0171
Mahindra Bolero,2017.0,2690.2,94.3,81.7,88.6,50.55,-0.24,-1.72,28.3,P0300
Mahindra Thar,2023.0,1900.0,38.0,92.0,89.3,59.35,1.81,1.2,24.7,P2463
Kia Sonet,2017.0,1900.0,38.0,92.0,93.7,30.09,-0.41,-1.77,26.0,P2463
Tata Altroz,2020.0,3422.2,119.3,49.0,89.5,61.6,24.77,16.6,23.7,P0171
Tata Nexon,2022.0,2636.4,102.4,78.5,91.7,52.09,-0.93,1.88,28.2,P0300
Tata Punch,2017.0,2542.5,87.8,37.1,94.6,10.17,0.28,-0.96,33.0,P0101
Maruti Suzuki Swift,2020.0,2292.5,78.4,84.8,93.2,38.77,-1.88,1.49,24.8,P0300
Toyota Glanza,2024.0,1800.2,74.2,78.7,93.9,38.97,1.45,-1.71,22.6,P0300
Mahindra Thar,2022.0,1909.9,70.9,31.6,95.7,7.64,1.83,-0.11,19.1,P0101
Skoda Slavia,2022.0,2860.4,98.6,35.0,95.0,51.49,24.85,12.4,16.6,P0171
Renault Kiger,2016.0,2257.4,78.3,72.9,88.4,38.95,0.56,-1.18,30.5,P0300
Audi Q5,2021.0,3298.9,120.2,47.0,93.5,59.38,18.73,12.4,32.8,P0171
Hyundai Venue,2016.0,2127.3,76.0,48.1,92.5,38.29,21.89,19.78,17.0,P0171
Kia Carens,2019.0,2873.1,98.4,23.7,92.4,11.49,-1.48,0.06,19.5,P0101
Skoda Kushaq,2023.0,1900.0,38.0,92.0,88.9,55.95,1.48,0.94,17.5,P2463
Maruti Suzuki Dzire,2024.0,3138.0,105.7,29.2,133.6,56.48,-0.8,-1.37,19.5,P0117
Mahindra XUV300,2019.0,2731.8,100.3,32.4,90.1,10.93,1.75,-1.1,27.4,P0101
Skoda Kushaq,2023.0,3149.7,111.8,80.9,90.4,57.52,1.87,1.47,23.5,P0300
Audi Q5,2022.0,1289.7,46.4,40.1,116.2,23.21,-0.63,0.78,18.2,P0117
Renault Kiger,2022.0,2803.0,98.7,20.0,130.2,50.45,0.61,-1.76,20.1,P0117
Maruti Suzuki Alto,2020.0,3205.8,113.5,20.6,92.1,57.7,20.07,18.56,28.0,P0171
Renault Kwid,2018.0,1900.0,38.0,92.0,95.3,44.06,0.01,-1.15,22.8,P2463
Renault Kwid,2017.0,1900.0,38.0,92.0,95.2,21.99,0.76,-1.29,20.9,P2463
Ford EcoSport,2020.0,3626.5,122.6,89.8,89.3,60.79,-1.91,-1.65,24.2,P0300
Maruti Suzuki Swift,2024.0,1900.0,38.0,92.0,88.2,52.48,-1.59,0.4,29.6,P2463
Hyundai Creta,2024.0,3028.6,107.6,23.5,90.4,12.11,-0.71,-1.06,21.1,P0101
Toyota Innova Hycross,2020.0,2039.9,73.2,28.7,93.4,36.72,19.04,13.25,34.8,P0171
Volkswagen Taigun,2023.0,2170.8,69.1,84.2,90.1,36.67,0.84,-1.44,29.5,P0300
Mahindra Scorpio-N,2018.0,1258.0,37.9,71.1,90.9,20.65,1.99,-1.28,17.0,P0300
Mahindra XUV700,2016.0,2266.4,82.5,27.1,95.3,40.79,24.16,19.59,23.0,P0171
Maruti Suzuki Ertiga,2024.0,3101.2,109.1,47.1,88.4,55.82,21.42,19.02,33.6,P0171
Hyundai Alcazar,2019.0,2558.8,90.6,22.5,92.5,46.06,16.86,18.52,32.2,P0171
MG Astor,2019.0,1638.0,42.1,77.9,90.8,23.76,-1.69,-1.53,31.3,P0300
Kia Carens,2018.0,1670.3,55.8,41.0,118.8,30.07,-0.04,-0.99,23.8,P0117
Tata Nexon,2024.0,1145.6,36.0,49.1,92.8,20.62,17.17,19.54,17.7,P0171
Maruti Suzuki Celerio,2020.0,2409.0,86.2,23.5,88.1,43.36,22.08,15.06,23.5,P0171
Volkswagen Virtus,2023.0,3288.6,118.9,25.2,92.0,59.19,21.43,13.49,15.2,P0171
Renault Kwid,2017.0,1904.4,66.6,48.0,118.5,34.28,-0.1,0.7,25.7,P0117
Mahindra Marazzo,2021.0,2399.1,83.3,49.3,88.1,9.6,1.9,1.34,18.0,P0101
Mahindra Scorpio-N,2023.0,2669.8,92.6,31.6,132.4,48.06,-1.43,0.61,16.1,P0117
Maruti Suzuki Celerio,2022.0,3302.7,112.0,44.6,126.5,59.45,0.31,1.57,19.1,P0117
Toyota Fortuner,2024.0,1900.0,38.0,92.0,91.1,37.24,0.98,0.91,31.7,P2463
Mahindra Marazzo,2020.0,1137.2,36.2,22.6,94.9,20.47,16.38,15.77,32.7,P0171
Kia Seltos,2017.0,1902.0,69.4,46.7,93.0,34.24,16.34,18.69,30.6,P0171
Renault Kiger,2016.0,1900.0,38.0,92.0,91.0,40.6,-0.03,1.32,23.7,P2463
Tata Tigor,2018.0,1399.9,53.7,40.0,95.2,25.2,17.73,19.72,24.3,P0171
Tata Sierra,2024.0,1900.0,38.0,92.0,93.4,43.48,-1.84,0.98,24.4,P2463
Renault Kiger,2017.0,3355.5,120.5,44.1,92.8,13.42,0.2,0.29,30.5,P0101
Maruti Suzuki Alto,2017.0,2645.8,92.7,48.9,88.5,47.62,16.94,14.25,23.1,P0171
Ford Endeavour,2024.0,2602.3,102.9,76.1,94.2,50.68,0.45,0.48,28.9,P0300
Ford Endeavour,2018.0,2023.3,67.8,26.3,88.8,36.42,23.39,16.88,31.7,P0171
Tata Sierra,2024.0,3209.3,108.9,24.3,93.4,57.77,22.86,16.13,19.4,P0171
Hyundai i20,2024.0,2854.6,95.4,48.9,90.6,11.42,-0.56,0.25,16.4,P0101
Skoda Kushaq,2023.0,1900.0,38.0,92.0,90.6,47.85,1.48,-1.19,21.8,P2463
Mercedes-Benz GLC,2024.0,1911.4,70.4,24.2,94.9,34.4,18.76,17.94,23.2,P0171
Maruti Suzuki Celerio,2023.0,2117.4,61.5,70.6,93.8,33.55,1.38,1.35,16.9,P0300
Renault Kiger,2018.0,2985.2,105.3,33.3,92.2,53.73,20.16,19.55,27.7,P0171
Audi Q5,2021.0,1855.5,66.9,85.9,93.9,35.88,-0.88,1.88,33.5,P0300
Maruti Suzuki WagonR,2016.0,1900.0,38.0,92.0,88.5,19.57,-0.56,-0.04,15.5,P2463
Maruti Suzuki Celerio,2018.0,2028.8,75.2,38.1,91.9,36.52,20.63,18.13,32.4,P0171
Tata Altroz,2022.0,1921.9,71.9,47.6,92.1,7.69,1.86,1.09,29.8,P0101
Toyota Urban Cruiser,2016.0,2692.4,91.5,49.4,89.9,10.77,-1.68,-1.23,16.8,P0101
Maruti Suzuki Vitara Brezza,2020.0,1322.2,38.8,77.4,93.1,20.37,1.19,-0.67,18.0,P0300
Tata Punch,2020.0,1569.7,55.5,34.0,91.1,28.25,20.6,15.28,31.3,P0171
Mahindra Thar,2019.0,1703.7,69.9,79.2,89.9,34.56,1.81,-0.23,17.3,P0300
Kia Seltos,2019.0,1900.0,38.0,92.0,93.5,49.43,1.46,-1.08,18.7,P2463
Volkswagen Taigun,2022.0,1290.3,44.8,38.4,90.7,5.16,-1.89,-0.94,16.6,P0101
Toyota Innova Hycross,2023.0,1930.8,64.0,45.1,127.2,34.75,-0.39,0.45,33.1,P0117
MG Hector,2016.0,1900.0,38.0,92.0,89.3,53.53,-0.36,1.9,21.5,P2463
Mahindra XUV300,2024.0,3035.6,107.3,20.3,90.3,54.64,22.32,16.54,16.7,P0171
Mercedes-Benz GLC,2018.0,2554.4,93.6,46.9,116.1,45.98,-0.81,-0.08,21.7,P0117
Tata Punch,2016.0,1182.4,42.2,41.6,130.5,21.28,0.04,-1.17,28.1,P0117
Renault Kwid,2021.0,1900.0,38.0,92.0,90.7,37.9,1.09,1.74,19.5,P2463
Volkswagen Virtus,2016.0,916.9,31.7,39.1,93.0,16.5,20.3,15.62,15.4,P0171
Tata Tigor,2016.0,3285.5,117.7,23.7,130.5,59.14,-1.06,-1.14,17.5,P0117
Nissan Magnite,2021.0,1963.6,70.8,48.9,126.4,35.35,1.73,0.11,32.8,P0117
MG Hector,2018.0,1042.9,41.4,37.6,115.3,18.77,-0.85,-1.08,31.7,P0117
Ford EcoSport,2021.0,2212.7,74.1,46.6,91.4,39.83,17.43,12.13,25.9,P0171
Maruti Suzuki Swift,2018.0,1359.2,32.0,78.1,95.6,17.32,-0.76,0.91,17.3,P0300
Nissan Magnite,2021.0,1629.1,55.6,31.7,94.3,29.32,15.34,13.84,27.3,P0171
Mahindra XUV700,2016.0,2468.1,87.8,32.6,93.2,44.43,19.34,17.87,22.2,P0171
Hyundai Venue,2016.0,1352.0,44.4,20.5,92.7,5.41,1.09,-1.44,32.5,P0101
Mahindra XUV300,2021.0,2098.8,77.7,38.5,92.9,8.4,-0.24,0.47,22.4,P0101
Hyundai Venue,2016.0,1504.7,50.1,26.5,89.4,27.08,23.21,18.39,22.7,P0171
Mahindra Marazzo,2020.0,1000.9,34.0,43.7,130.4,18.02,0.29,-1.83,19.1,P0117
Mahindra Bolero,2017.0,2201.8,84.6,82.7,95.1,44.68,-1.46,1.43,16.4,P0300
Skoda Kushaq,2019.0,1900.0,38.0,92.0,93.7,37.69,1.1,-0.79,16.2,P2463
MG Astor,2018.0,1853.4,80.3,72.2,94.8,39.13,1.59,0.47,18.4,P0300
Maruti Suzuki Swift,2022.0,3253.0,117.8,21.6,116.2,58.55,1.09,0.38,15.4,P0117
Maruti Suzuki Baleno,2020.0,3458.6,119.3,28.3,94.4,62.25,24.65,17.04,25.6,P0171
Mahindra Scorpio-N,2021.0,1900.0,38.0,92.0,92.5,58.43,-0.8,-1.91,25.0,P2463
Maruti Suzuki Baleno,2019.0,1793.5,64.4,32.0,94.5,32.28,15.27,17.55,34.9,P0171
Mahindra XUV300,2017.0,1886.7,66.7,43.2,89.0,7.55,0.58,-0.51,34.1,P0101
Toyota Innova Hycross,2019.0,2339.8,71.1,70.5,89.0,35.06,0.92,-0.36,24.3,P0300
Kia Sonet,2018.0,1857.4,65.8,36.1,131.5,33.43,-1.63,0.02,20.6,P0117
Mahindra Scorpio-N,2022.0,2669.1,101.3,88.2,96.0,52.08,0.46,0.83,28.3,P0300
Maruti Suzuki Ertiga,2018.0,2380.9,92.6,84.5,94.6,46.25,0.18,-1.93,22.7,P0300
Maruti Suzuki Swift,2021.0,840.6,33.0,31.9,93.9,15.13,19.49,19.4,23.3,P0171
Jeep Compass,2019.0,879.4,37.6,73.4,95.6,18.77,0.19,-1.0,24.7,P0300
Mahindra Bolero,2017.0,2149.8,77.3,42.7,91.5,8.6,-1.94,-0.43,28.3,P0101
Maruti Suzuki Alto,2023.0,1509.6,53.2,34.0,133.0,27.17,-0.25,0.29,34.7,P0117
Maruti Suzuki Dzire,2017.0,844.3,30.1,75.9,92.2,17.98,1.65,1.22,23.1,P0300
Kia Sonet,2018.0,1900.0,38.0,92.0,94.0,44.23,-0.38,-0.04,29.1,P2463
Renault Kwid,2018.0,1853.6,62.0,34.9,94.0,7.41,1.4,0.0,29.6,P0101
Maruti Suzuki Vitara Brezza,2023.0,1150.0,40.6,33.1,91.2,20.7,15.24,12.22,24.8,P0171
Honda Amaze,2018.0,3094.9,108.9,29.9,90.9,55.71,16.11,15.55,31.7,P0171
Renault Kwid,2020.0,1181.3,39.6,27.7,92.1,21.26,21.47,15.65,23.6,P0171
Kia Seltos,2024.0,3111.0,109.0,26.6,95.6,12.44,0.78,0.67,20.3,P0101
Tata Tigor,2016.0,1556.0,58.5,27.6,93.3,6.22,-1.55,0.54,31.6,P0101
Volkswagen Virtus,2016.0,2667.5,78.4,76.9,95.7,41.41,1.02,0.16,23.2,P0300
Skoda Slavia,2020.0,1900.0,38.0,92.0,91.2,62.86,-0.81,-1.59,17.4,P2463
Ford Endeavour,2023.0,1900.0,38.0,92.0,90.3,58.92,0.27,-0.84,29.6,P2463
Maruti Suzuki Celerio,2016.0,1303.6,40.3,70.2,89.5,20.81,0.23,-1.73,34.1,P0300
Mahindra XUV300,2019.0,3098.1,114.7,74.8,89.9,60.59,1.12,-1.68,18.4,P0300
Maruti Suzuki Alto,2018.0,1751.6,63.6,42.8,131.6,31.53,-0.43,-0.9,32.7,P0117
Toyota Urban Cruiser,2016.0,1487.0,49.7,26.3,89.2,5.95,-0.05,-0.81,19.8,P0101
Mahindra XUV700,2021.0,1356.7,36.0,70.2,88.3,18.37,-0.83,-1.02,33.1,P0300
Mahindra Marazzo,2024.0,1900.0,38.0,92.0,93.8,39.98,-0.89,0.02,31.2,P2463
Audi Q5,2024.0,1217.2,39.0,40.8,88.2,4.87,-0.93,0.31,25.6,P0101
Volkswagen Taigun,2024.0,2971.7,100.3,45.7,128.4,53.49,-1.46,-0.53,22.2,P0117
Tata Harrier,2020.0,3283.6,112.4,40.3,134.1,59.11,-0.66,-0.09,32.9,P0117
Mercedes-Benz GLC,2023.0,2785.9,97.8,35.5,131.9,50.15,0.51,0.56,21.6,P0117
BMW X5,2024.0,1229.3,60.0,82.0,92.5,28.61,-0.26,1.97,18.2,P0300
Audi Q5,2018.0,1900.0,38.0,92.0,89.0,30.43,0.89,-1.85,19.4,P2463
Hyundai Tucson,2023.0,2877.7,96.8,22.2,130.3,51.8,-1.71,-1.01,29.9,P0117
Audi Q5,2016.0,3155.6,109.4,47.4,91.9,12.62,0.45,-0.73,24.2,P0101
Maruti Suzuki Celerio,2019.0,2667.0,96.7,47.2,88.1,48.01,15.95,15.3,33.9,P0171
Hyundai Tucson,2017.0,2486.6,85.3,21.2,89.0,9.95,-1.9,1.46,28.9,P0101
Hyundai Venue,2017.0,1900.0,38.0,92.0,90.3,18.55,-1.22,-0.56,22.7,P2463
Mahindra Scorpio-N,2023.0,2260.9,75.5,20.8,122.7,40.7,1.66,-1.87,19.6,P0117
Maruti Suzuki Celerio,2020.0,1993.7,63.4,79.9,92.3,30.6,0.57,-1.63,18.9,P0300
Tata Safari,2017.0,1322.5,44.3,48.9,95.2,5.29,1.84,-0.09,30.1,P0101
Tata Nexon,2024.0,1900.0,38.0,92.0,91.7,40.51,0.44,1.06,30.7,P2463
Tata Punch,2021.0,1398.0,50.5,33.6,90.1,5.59,1.61,-1.56,26.7,P0101
Hyundai Venue,2022.0,2580.4,92.1,46.8,90.1,46.45,17.71,17.36,18.0,P0171
Tata Punch,2019.0,2953.9,99.0,49.0,119.9,53.17,1.25,-0.61,29.0,P0117
Tata Safari,2024.0,846.1,32.2,41.4,91.3,15.23,22.93,19.75,29.3,P0171
Honda Amaze,2018.0,1900.0,38.0,92.0,94.8,44.34,0.71,1.25,32.5,P2463
Kia Seltos,2020.0,1365.2,47.7,28.5,92.1,24.57,22.17,15.41,16.1,P0171
Jeep Compass,2024.0,2693.2,95.0,41.1,121.4,48.48,1.88,0.06,19.4,P0117
Skoda Kushaq,2018.0,2460.3,83.7,84.0,90.6,43.2,1.04,-1.35,34.3,P0300
Tata Tigor,2022.0,2806.8,100.6,32.8,93.8,11.23,0.34,-1.04,31.1,P0101
Skoda Kushaq,2018.0,2070.3,76.6,86.8,91.3,39.67,1.3,0.53,20.8,P0300
Maruti Suzuki Ertiga,2020.0,2524.4,87.8,49.0,93.8,45.44,23.83,14.08,24.4,P0171
Maruti Suzuki WagonR,2022.0,1900.0,38.0,92.0,92.5,22.1,-1.73,0.78,23.8,P2463
Mahindra XUV700,2016.0,2579.0,86.9,74.1,89.7,43.39,1.03,-1.65,23.2,P0300
Audi Q5,2016.0,1457.4,46.2,41.0,90.4,5.83,1.23,0.82,31.5,P0101
Tata Punch,2017.0,2475.4,82.9,27.0,125.3,44.56,0.71,-1.94,15.2,P0117
Mahindra XUV700,2023.0,1463.7,53.1,43.0,125.7,26.35,-0.57,-1.07,17.1,P0117
Tata Tiago,2022.0,2655.9,92.9,26.1,89.5,47.81,23.46,14.71,30.2,P0171
Audi Q5,2024.0,1900.0,38.0,92.0,92.5,38.64,0.06,-0.3,30.7,P2463
Tata Altroz,2021.0,3241.8,112.2,75.2,92.1,58.55,-0.42,-1.61,29.4,P0300
Honda City,2019.0,1900.0,38.0,92.0,90.8,43.68,-0.74,-1.5,33.2,P2463
Mercedes-Benz GLC,2017.0,782.2,34.4,71.5,95.0,15.71,-1.51,1.93,19.1,P0300
Skoda Slavia,2016.0,1269.6,44.6,35.7,95.6,5.08,1.88,0.13,30.3,P0101
Kia Seltos,2021.0,2706.2,96.8,47.4,118.9,48.71,0.53,-0.24,22.2,P0117
Hyundai Venue,2023.0,3392.4,121.1,30.9,92.5,61.06,19.49,18.87,32.5,P0171
Tata Altroz,2019.0,3131.7,111.6,22.5,92.3,56.37,20.64,14.64,32.2,P0171
Maruti Suzuki WagonR,2023.0,1900.0,38.0,92.0,92.3,26.41,1.47,-1.79,26.6,P2463
Tata Tigor,2024.0,1294.7,41.7,28.3,89.6,23.3,24.72,16.39,32.7,P0171
Maruti Suzuki Ertiga,2021.0,1900.0,38.0,92.0,92.3,24.98,1.88,0.26,21.6,P2463
Renault Kwid,2016.0,2004.9,71.0,29.6,94.5,36.09,18.84,18.58,15.8,P0171
Tata Sierra,2020.0,2487.8,74.4,84.7,88.8,38.42,1.85,1.13,20.1,P0300
Tata Tigor,2017.0,1738.9,62.2,71.5,94.9,31.51,-1.49,-0.76,15.1,P0300
Volkswagen Virtus,2020.0,2495.9,82.4,32.5,88.2,44.93,16.14,16.87,16.4,P0171
MG Astor,2018.0,1900.0,38.0,92.0,88.0,15.56,-1.29,-1.87,19.5,P2463
Maruti Suzuki Dzire,2018.0,2923.7,99.8,38.7,95.7,52.63,23.52,12.07,31.1,P0171
BMW X5,2017.0,1540.7,55.6,21.4,88.3,6.16,0.01,1.34,23.6,P0101
Skoda Slavia,2023.0,1900.0,38.0,92.0,94.0,49.48,-0.72,-0.95,17.3,P2463
Mercedes-Benz GLC,2024.0,3400.3,118.6,39.3,121.5,61.21,-1.16,1.87,18.3,P0117
Tata Nexon,2024.0,2949.7,101.6,22.2,128.5,53.09,-1.69,-1.64,31.7,P0117
Maruti Suzuki Baleno,2016.0,3242.6,116.9,23.2,95.6,58.37,19.0,19.94,15.9,P0171
Mahindra Thar,2016.0,1971.6,56.1,72.5,90.4,29.74,0.77,-0.82,15.5,P0300
Maruti Suzuki Swift,2017.0,1489.9,52.4,27.9,94.0,5.96,0.09,1.13,34.1,P0101
Hyundai i20,2022.0,1081.2,35.1,26.4,88.9,4.32,1.1,-0.62,32.0,P0101
Tata Nexon,2016.0,3227.3,118.0,49.7,90.0,58.09,20.85,19.51,23.1,P0171
Tata Altroz,2022.0,833.4,28.0,37.1,133.4,15.0,-0.73,0.56,17.2,P0117
Tata Tiago,2017.0,1524.4,49.3,36.8,132.8,27.44,-1.5,0.72,34.6,P0117
Tata Tiago,2016.0,2932.6,101.5,41.6,93.0,11.73,-0.46,0.5,17.6,P0101
Honda Amaze,2023.0,3375.4,105.3,82.2,90.2,53.67,0.76,0.43,31.1,P0300
Toyota Fortuner,2024.0,1900.0,38.0,92.0,88.3,15.13,-1.76,1.12,27.8,P2463
Hyundai i20,2021.0,2637.2,80.3,76.8,93.0,43.3,0.29,-0.86,27.7,P0300
Audi Q5,2016.0,1406.6,45.8,38.8,132.6,25.32,-0.27,0.32,30.3,P0117
Maruti Suzuki Baleno,2016.0,2181.9,73.1,29.8,93.4,8.73,-1.58,1.63,19.4,P0101
Hyundai Creta,2020.0,1292.9,49.3,28.8,88.0,5.17,1.37,1.06,29.6,P0101
Toyota Glanza,2016.0,1900.0,38.0,92.0,92.0,20.54,-0.86,0.93,30.3,P2463
